Enh.chr,Enh.Midpoint,Gene.TSS,Pair,#HiC.interaction (astrocyte_cerebellum),#HiC.interaction (astrocyte_spinal),#HiC.interaction (NeuN+),#HiC.interaction (NeuN-)
1,116139206,116571039,Enh6_CD58,0,0,2,1
1,116139206,115641970,Enh6_VANGL1,0,0,0,0
1,116152218,116418635,Enh7_ATP1A1-AS1,0,0,0,1
1,116152218,116571039,Enh7_CD58,0,0,0,1
1,116152218,116372668,Enh7_ATP1A1,0,0,1,0
1,116168546,116372668,Enh8_ATP1A1,3,3,2,0
1,116168546,116571039,Enh8_CD58,1,1,0,1
1,116168546,116418635,Enh8_ATP1A1-AS1,4,1,1,1
1,116878348,116418635,Enh9_ATP1A1-AS1,1,0,0,0
1,116878348,116571039,Enh9_CD58,0,2,0,0
1,116878348,117060326,Enh9_TTF2,1,2,1,0
1,116878348,116909916,Enh9_PTGFRN,6,0,6,2
1,116878348,117122587,Enh9_TRIM45,0,1,0,2
1,116878348,117367449,Enh9_MAN1A2,0,0,0,1
1,117128828,117060326,Enh10_TTF2,6,2,2,3
1,117128828,117122587,Enh10_TRIM45,16,7,15,17
1,117128828,116909916,Enh10_PTGFRN,1,0,1,1
1,117128828,117367449,Enh10_MAN1A2,1,2,2,1
1,150532721,150765792,Enh11_CTSS,0,0,2,0
1,150532721,150487364,Enh11_TARS2,0,0,11,3
1,150532721,150579738,Enh11_MCL1,0,0,5,3
1,150532721,150149183,Enh11_PLEKHO1,0,0,1,0
1,150532721,150629612,Enh11_ENSA,0,0,2,1
1,150532721,150363091,Enh11_RPRD2,0,0,6,4
1,150532721,150697154,Enh11_GOLPH3L,0,0,1,2
1,150532721,150926263,Enh11_SETDB1,0,0,0,1
1,150532721,150236156,Enh11_ANP32E,0,0,2,2
1,150532721,150508062,Enh11_ECM1,0,0,7,4
1,150532721,150876708,Enh11_ARNT,0,0,0,3
1,150532721,150975004,Enh11_CERS2,0,0,2,3
1,150532721,150067279,Enh11_VPS45,0,0,1,0
1,150532721,150067701,Enh11_AC244033.2,0,0,1,0
1,150532721,150282543,Enh11_CIART,0,0,3,1
1,150532721,150321479,Enh11_PRPF3,0,0,3,3
1,150532721,150549369,Enh11_ADAMTSL4,0,0,8,11
1,150532721,151008375,Enh11_MINDY1,0,1,0,0
1,150532721,150293720,Enh11_MRPS21,0,0,2,2
1,150532721,150269580,Enh11_APH1A,0,0,4,2
1,150532721,150268200,Enh11_C1orf54,0,0,4,2
1,150532721,151008420,Enh11_PRUNE1,0,1,0,0
1,150979662,150549369,Enh12_ADAMTSL4,0,0,0,0
1,150979662,150579738,Enh12_MCL1,0,0,1,1
1,150979662,150508062,Enh12_ECM1,1,0,1,0
1,150979662,151254703,Enh12_PSMD4,0,0,1,0
1,150979662,151057758,Enh12_MLLT11,2,1,0,0
1,150979662,150697154,Enh12_GOLPH3L,0,0,1,0
1,150979662,151399560,Enh12_PSMB4,0,0,0,0
1,150979662,151459494,Enh12_POGZ,0,0,0,0
1,150979662,150487364,Enh12_TARS2,1,0,2,0
1,150979662,151047751,Enh12_C1orf56,0,0,2,0
1,150979662,151195321,Enh12_VPS72,0,2,1,1
1,150979662,151008375,Enh12_MINDY1,0,0,5,2
1,150979662,151281618,Enh12_ZNF687,0,0,1,0
1,150979662,151165948,Enh12_LYSMD1,1,0,1,0
1,150979662,151327715,Enh12_PI4KB,0,1,0,0
1,150979662,151070578,Enh12_GABPB2,0,0,5,1
1,150979662,150629612,Enh12_ENSA,0,0,2,1
1,150979662,150926263,Enh12_SETDB1,1,0,4,1
1,150979662,151156664,Enh12_SCNM1,2,1,2,1
1,150979662,151070325,Enh12_CDC42SE1,0,0,5,1
1,150979662,151372707,Enh12_SELENBP1,0,0,0,1
1,150979662,150876708,Enh12_ARNT,0,1,2,0
1,150979662,151197949,Enh12_PIP5K1A,0,2,1,0
1,150979662,150765792,Enh12_CTSS,0,0,1,0
1,150979662,151008420,Enh12_PRUNE1,0,0,5,2
1,150979662,150975004,Enh12_CERS2,0,68,19,13
1,150979662,151347357,Enh12_RFX5,0,0,0,1
1,151494922,151459494,Enh13_POGZ,0,0,3,4
1,151494922,151763496,Enh13_MRPL9,0,0,1,0
1,151494922,151327715,Enh13_PI4KB,0,0,0,1
1,151494922,151057758,Enh13_MLLT11,0,0,0,0
1,151494922,151612006,Enh13_SNX27,0,0,1,3
1,151494922,151399560,Enh13_PSMB4,0,0,0,0
1,151494922,151281618,Enh13_ZNF687,0,0,0,0
1,151494922,151540305,Enh13_TUFT1,0,0,3,2
1,151494922,151197949,Enh13_PIP5K1A,0,0,1,1
1,151494922,151070325,Enh13_CDC42SE1,0,0,0,1
1,151494922,151165948,Enh13_LYSMD1,0,0,1,0
1,151494922,151347357,Enh13_RFX5,0,0,0,2
1,151494922,151909637,Enh13_THEM4,0,0,2,0
1,151494922,151008375,Enh13_MINDY1,0,0,1,0
1,151494922,151372707,Enh13_SELENBP1,0,0,5,0
1,151494922,151762899,Enh13_OAZ3,0,0,1,0
1,151494922,151195321,Enh13_VPS72,0,0,1,0
1,151494922,151993859,Enh13_S100A10,0,0,1,0
1,151494922,151070578,Enh13_GABPB2,0,0,0,1
1,151494922,151254703,Enh13_PSMD4,0,0,0,0
1,151494922,151156664,Enh13_SCNM1,0,0,0,0
1,151494922,151047751,Enh13_C1orf56,0,0,1,0
1,151494922,151008420,Enh13_PRUNE1,0,0,1,0
1,154999271,155140595,Enh14_DPM3,0,0,1,1
1,154999271,154936719,Enh14_PMVK,0,0,2,1
1,154999271,155278491,Enh14_CLK2,0,0,1,0
1,154999271,154974653,Enh14_CKS1B,1,0,11,4
1,154999271,154956123,Enh14_PBXIP1,8,0,6,4
1,154999271,154983338,Enh14_FLAD1,14,3,8,8
1,154999271,155050566,Enh14_ADAM15,4,1,2,5
1,154999271,155063737,Enh14_EFNA4,5,2,4,2
1,154999271,155262430,Enh14_SCAMP3,0,0,1,0
1,154999271,154628013,Enh14_ADAR,2,0,3,3
1,154999271,155135344,Enh14_SLC50A1,3,0,1,0
1,154999271,155002630,Enh14_ZBTB7B,2,3,9,4
1,154999271,155173475,Enh14_KRTCAP2,0,0,1,0
1,154999271,155173787,Enh14_TRIM46,0,0,1,0
1,154999271,155255483,Enh14_FAM189B,0,0,0,0
1,154999271,155209051,Enh14_THBS3,2,2,0,0
1,154999271,154974395,Enh14_SHC1,1,0,11,4
1,154999271,155308748,Enh14_FDPS,0,0,0,0
1,154999271,155244699,Enh14_GBA,2,0,1,0
1,154999271,155320894,Enh14_RUSC1,2,1,0,0
1,154999271,154559028,Enh14_UBE2Q1,2,1,2,0
1,154999271,154963853,Enh14_PYGO2,3,1,6,6
1,154999271,155208699,Enh14_MTX1,2,2,0,0
1,155094534,155209051,Enh15_THBS3,2,1,1,1
1,155094534,155063737,Enh15_EFNA4,4,2,3,3
1,155094534,155308748,Enh15_FDPS,0,0,1,0
1,155094534,155173787,Enh15_TRIM46,5,1,1,4
1,155094534,155050566,Enh15_ADAM15,0,1,3,2
1,155094534,154974395,Enh15_SHC1,0,0,1,1
1,155094534,155140595,Enh15_DPM3,0,0,9,2
1,155094534,155255483,Enh15_FAM189B,0,0,0,0
1,155094534,155262430,Enh15_SCAMP3,1,0,0,0
1,155094534,155002630,Enh15_ZBTB7B,0,0,1,0
1,155094534,154963853,Enh15_PYGO2,3,0,0,0
1,155094534,155562807,Enh15_ASH1L,0,0,1,0
1,155094534,155562042,Enh15_ASH1L-AS1,0,0,1,0
1,155094534,155173475,Enh15_KRTCAP2,5,1,1,4
1,155094534,154974653,Enh15_CKS1B,0,0,1,1
1,155094534,154983338,Enh15_FLAD1,0,0,2,0
1,155094534,154628013,Enh15_ADAR,2,0,2,1
1,155094534,155208699,Enh15_MTX1,2,1,1,1
1,155094534,155278491,Enh15_CLK2,1,0,1,1
1,155094534,155135344,Enh15_SLC50A1,9,3,18,3
1,155094534,154956123,Enh15_PBXIP1,3,0,4,4
1,155094534,155320894,Enh15_RUSC1,4,1,3,0
1,155094534,154936719,Enh15_PMVK,0,0,1,3
1,155094534,155244699,Enh15_GBA,0,0,1,1
1,156505095,156601496,Enh16_GPATCH4,0,0,3,1
1,156505095,156766925,Enh16_HDGF,0,0,3,1
1,156505095,156212993,Enh16_PMF1,0,0,1,0
1,156505095,156242184,Enh16_BGLAP,0,0,0,0
1,156505095,156282825,Enh16_SMG5,0,0,1,0
1,156505095,156677407,Enh16_NES,0,0,0,0
1,156505095,156282935,Enh16_TMEM79,0,0,1,0
1,156505095,156893698,Enh16_PEAR1,0,0,0,0
1,156505095,156367873,Enh16_CCT3,0,0,2,1
1,156505095,156082465,Enh16_MEX3A,0,0,0,0
1,156505095,156728442,Enh16_RRNAD1,0,0,4,1
1,156505095,156705816,Enh16_CRABP2,0,0,0,0
1,156505095,156053798,Enh16_UBQLN4,0,0,0,0
1,156505095,156741590,Enh16_MRPL24,0,0,0,1
1,156505095,156295689,Enh16_GLMP,0,0,2,0
1,156505095,156728799,Enh16_ISG20L2,0,0,4,1
1,156505095,156082573,Enh16_LMNA,0,0,0,0
1,156505095,156020951,Enh16_SSR2,0,0,0,0
1,156505095,156750610,Enh16_PRCC,0,0,1,1
1,156505095,156193932,Enh16_SLC25A44,0,0,2,0
1,156505095,156054752,Enh16_LAMTOR2,0,0,0,0
1,156505095,156572604,Enh16_IQGAP3,1,0,8,4
1,156505095,156591762,Enh16_NAXE,0,0,5,3
1,156505095,156500779,Enh16_MEF2D,0,3,0,0
1,156505095,156007070,Enh16_ARHGEF2,0,0,1,0
1,156505449,156750610,Enh17_PRCC,0,0,0,2
1,156505449,156705816,Enh17_CRABP2,0,0,1,2
1,156505449,156020951,Enh17_SSR2,0,0,1,0
1,156505449,156677407,Enh17_NES,0,0,1,0
1,156505449,156295689,Enh17_GLMP,0,0,2,0
1,156505449,156728442,Enh17_RRNAD1,0,0,1,3
1,156505449,156601496,Enh17_GPATCH4,0,0,5,3
1,156505449,156591762,Enh17_NAXE,0,0,4,5
1,156505449,156572604,Enh17_IQGAP3,1,0,3,5
1,156505449,156242184,Enh17_BGLAP,0,0,0,0
1,156505449,156728799,Enh17_ISG20L2,0,0,1,3
1,156505449,156282935,Enh17_TMEM79,0,0,2,1
1,156505449,156053798,Enh17_UBQLN4,0,0,1,0
1,156505449,156193932,Enh17_SLC25A44,0,0,1,0
1,156505449,156367873,Enh17_CCT3,0,0,4,0
1,156505449,156282825,Enh17_SMG5,0,0,2,1
1,156505449,156741590,Enh17_MRPL24,0,0,1,0
1,156505449,156082465,Enh17_MEX3A,0,0,0,0
1,156505449,156082573,Enh17_LMNA,0,0,0,0
1,156505449,156212993,Enh17_PMF1,0,0,1,2
1,156505449,156500779,Enh17_MEF2D,0,3,25,13
1,156505449,156054752,Enh17_LAMTOR2,0,0,1,0
1,156505449,156007070,Enh17_ARHGEF2,0,0,0,0
1,156505449,156766925,Enh17_HDGF,0,0,2,0
1,156505449,156893698,Enh17_PEAR1,0,0,1,0
1,160101216,160205337,Enh18_PEA15,13,5,2,5
1,160101216,160286348,Enh18_PEX19,3,4,1,2
1,160101216,159925732,Enh18_TAGLN2,2,0,1,0
1,160101216,160098943,Enh18_IGSF8,8,5,10,11
1,160101216,160031990,Enh18_PIGM,2,0,3,0
1,160101216,159780932,Enh18_DUSP23,0,0,0,0
1,160101216,159958035,Enh18_LINC01133,0,1,0,0
1,160101216,160262531,Enh18_DCAF8,1,0,1,1
1,160101216,160343316,Enh18_NCSTN,2,0,1,0
1,160101216,160343273,Enh18_COPA,2,0,1,0
1,160109127,160343273,Enh19_COPA,1,1,0,1
1,160109127,160205337,Enh19_PEA15,19,11,2,4
1,160109127,159958035,Enh19_LINC01133,0,0,3,0
1,160109127,160343316,Enh19_NCSTN,1,1,0,1
1,160109127,160031990,Enh19_PIGM,2,1,0,1
1,160109127,160098943,Enh19_IGSF8,11,4,13,1
1,160109127,159925732,Enh19_TAGLN2,5,2,0,0
1,160109127,159780932,Enh19_DUSP23,1,0,0,1
1,160109127,160286348,Enh19_PEX19,11,4,1,2
1,160109127,160262531,Enh19_DCAF8,1,1,2,4
1,160376699,160031990,Enh20_PIGM,1,0,0,0
1,160376699,160098943,Enh20_IGSF8,2,1,5,2
1,160376699,160205337,Enh20_PEA15,3,0,1,0
1,160376699,160343273,Enh20_COPA,0,2,4,1
1,160376699,160262531,Enh20_DCAF8,0,0,4,1
1,160376699,160286348,Enh20_PEX19,3,0,4,0
1,160376699,159958035,Enh20_LINC01133,0,1,1,0
1,160376699,160343316,Enh20_NCSTN,0,2,4,1
1,160376699,159925732,Enh20_TAGLN2,1,0,0,0
1,165073583,164828436,Enh21_AL357568.2,0,0,2,1
1,170563183,170662728,Enh22_PRRX1,3,1,1,2
1,170563183,170667381,Enh22_Z97200.1,5,3,2,3
1,170563183,170085208,Enh22_KIFAP3,0,0,0,0
1,170563183,170532129,Enh22_GORAB,1,0,2,6
1,175885461,176207286,Enh24_COP1,0,0,0,1
1,183609455,183472216,Enh25_SMG7,1,0,4,2
1,183609455,183635783,Enh25_ARPC5,3,0,4,3
1,183609455,184051651,Enh25_TSEN15,0,0,1,0
1,183609455,184037729,Enh25_COLGALT2,0,0,0,0
1,183609455,183636085,Enh25_RGL1,3,0,1,1
1,183609455,183590876,Enh25_NCF2,4,0,13,9
1,199083789,198937471,Enh26_MIR181A1HG,2,0,1,1
1,202086131,201888680,Enh27_SHISA4,0,0,0,1
1,202086131,202144743,Enh27_ARL8A,0,0,1,4
1,202086131,201622885,Enh27_NAV1,0,0,0,0
1,202086131,202341980,Enh27_UBE2T,0,0,0,0
1,202086131,201946588,Enh27_LMOD1,0,0,3,1
1,202086131,201829149,Enh27_IPO9,0,0,1,0
1,202086131,201982372,Enh27_RNPEP,0,0,8,0
1,202086131,202348699,Enh27_PPP1R12B,0,0,1,0
1,202086131,201955503,Enh27_TIMM17A,0,0,1,2
1,203327517,202889149,Enh28_RABIF,0,0,0,0
1,203327517,203007374,Enh28_TMEM183A,4,2,0,0
1,203327517,202958572,Enh28_ADIPOR1,1,1,0,0
1,203327517,202967275,Enh28_CYB5R1,2,1,1,0
1,203327517,202928636,Enh28_KLHL12,0,0,0,0
1,203327517,203626561,Enh28_ATP2B4,1,0,1,1
1,203327517,203305491,Enh28_BTG2,8,1,10,5
1,203327962,203305491,Enh29_BTG2,8,1,10,5
1,203327962,203626561,Enh29_ATP2B4,1,0,1,1
1,203327962,202958572,Enh29_ADIPOR1,1,1,0,0
1,203327962,203007374,Enh29_TMEM183A,4,2,0,0
1,203327962,202889149,Enh29_RABIF,0,0,0,0
1,203327962,202967275,Enh29_CYB5R1,2,1,1,0
1,203327962,202928636,Enh29_KLHL12,0,0,0,0
1,203408662,203626561,Enh30_ATP2B4,0,0,0,1
1,203408662,202958572,Enh30_ADIPOR1,1,0,1,0
1,203408662,203861599,Enh30_SNRPE,0,0,1,0
1,203408662,202967275,Enh30_CYB5R1,1,0,1,0
1,203408662,203007374,Enh30_TMEM183A,1,2,1,0
1,203408662,203305491,Enh30_BTG2,1,2,5,0
1,203408662,202928636,Enh30_KLHL12,0,0,1,0
1,203512991,203861599,Enh31_SNRPE,0,0,0,0
1,203512991,203626561,Enh31_ATP2B4,10,4,3,3
1,203512991,203305491,Enh31_BTG2,1,2,0,1
1,203514277,203861599,Enh32_SNRPE,0,0,0,0
1,203514277,203305491,Enh32_BTG2,1,2,0,1
1,203514277,203626561,Enh32_ATP2B4,10,4,3,3
1,203558553,203305491,Enh33_BTG2,0,0,0,3
1,203558553,203626561,Enh33_ATP2B4,1,1,2,2
1,203558553,203861599,Enh33_SNRPE,0,0,2,0
1,209875604,210234047,Enh36_SERTAD4-AS1,0,0,0,1
1,209875604,209900923,Enh36_SYT14,1,0,3,2
1,209875604,210328252,Enh36_HHAT,0,0,2,4
1,209875604,209827972,Enh36_UTP25,0,0,3,0
1,209875604,209652425,Enh36_LAMB3,0,0,1,0
1,209875604,210232796,Enh36_SERTAD4,0,0,0,1
1,209883477,209652425,Enh37_LAMB3,1,3,0,0
1,209883477,210232796,Enh37_SERTAD4,5,1,0,2
1,209883477,210234047,Enh37_SERTAD4-AS1,5,1,0,2
1,209883477,209827972,Enh37_UTP25,3,2,1,0
1,209883477,209900923,Enh37_SYT14,7,0,0,1
1,209883477,210328252,Enh37_HHAT,5,1,1,1
1,209884439,210232796,Enh38_SERTAD4,5,1,0,2
1,209884439,209900923,Enh38_SYT14,7,0,0,1
1,209884439,210328252,Enh38_HHAT,5,1,1,1
1,209884439,209652425,Enh38_LAMB3,1,3,0,0
1,209884439,209827972,Enh38_UTP25,3,2,1,0
1,209884439,210234047,Enh38_SERTAD4-AS1,5,1,0,2
1,210250854,210234047,Enh39_SERTAD4-AS1,11,1,5,7
1,210250854,209900923,Enh39_SYT14,3,1,1,1
1,210250854,210328252,Enh39_HHAT,2,3,1,3
1,210250854,210232796,Enh39_SERTAD4,11,1,5,7
1,210250854,209827972,Enh39_UTP25,3,0,2,1
1,210251518,209827972,Enh40_UTP25,3,0,2,1
1,210251518,210234047,Enh40_SERTAD4-AS1,11,1,5,7
1,210251518,209900923,Enh40_SYT14,3,1,1,1
1,210251518,210232796,Enh40_SERTAD4,11,1,5,7
1,210251518,210328252,Enh40_HHAT,2,3,1,3
1,210262220,209900923,Enh41_SYT14,1,0,0,0
1,210262220,210328252,Enh41_HHAT,10,2,0,3
1,210262220,210232796,Enh41_SERTAD4,10,4,1,6
1,210262220,209827972,Enh41_UTP25,2,1,0,1
1,210262220,210234047,Enh41_SERTAD4-AS1,10,4,1,6
1,210262881,209900923,Enh42_SYT14,1,0,0,0
1,210262881,210234047,Enh42_SERTAD4-AS1,10,4,1,6
1,210262881,210232796,Enh42_SERTAD4,10,4,1,6
1,210262881,209827972,Enh42_UTP25,2,1,0,1
1,210262881,210328252,Enh42_HHAT,10,2,0,3
1,226815240,226739323,Enh45_ITPKB,0,0,5,2
1,226815240,226408093,Enh45_PARP1,1,1,0,0
1,226815240,226897536,Enh45_COQ8A,3,1,1,0
1,226815240,226870184,Enh45_PSEN2,6,2,1,1
1,227542552,227318474,Enh46_CDC42BPA,0,0,0,0
1,227542552,227563543,Enh46_ZNF678,0,0,2,3
1,227542552,227728539,Enh46_SNAP47,0,0,1,2
1,227542552,227735411,Enh46_JMJD4,0,0,0,0
1,228842337,228406835,Enh47_TRIM11,0,0,0,0
1,228842337,229271062,Enh47_RAB4A,1,0,0,0
1,228842337,228487382,Enh47_RNF187,0,0,1,0
1,228842337,228457873,Enh47_HIST3H2A,0,0,0,0
1,228903180,228457873,Enh48_HIST3H2A,0,0,0,0
1,228903180,228406835,Enh48_TRIM11,0,0,0,0
1,228903180,228487382,Enh48_RNF187,0,0,0,0
1,228903180,229271062,Enh48_RAB4A,0,0,2,0
1,228903180,229343294,Enh48_CCSAP,2,0,0,1
1,229694392,229558707,Enh49_ABCB10,3,2,1,1
1,229694392,229271062,Enh49_RAB4A,1,1,0,0
1,229694392,229508341,Enh49_NUP133,0,0,1,0
1,229694392,230057990,Enh49_GALNT2,4,1,3,0
1,229694392,229626247,Enh49_URB2,4,2,1,2
1,229694392,229343294,Enh49_CCSAP,1,0,0,0
1,229694392,229626047,Enh49_TAF5L,4,2,1,2
1,232630407,232561558,Enh50_SIPA1L2,1,0,4,2
1,232630407,232950605,Enh50_NTPCR,0,0,5,6
1,232704890,232561558,Enh51_SIPA1L2,0,1,2,0
1,232704890,232950605,Enh51_NTPCR,2,0,3,2
1,244273205,244653103,Enh57_DESI2,0,0,0,0
1,244273205,244451909,Enh57_ADSS,2,1,2,0
1,244273205,243851079,Enh57_AKT3,0,0,3,1
1,244273205,244048939,Enh57_ZBTB18,2,1,2,3
1,244273890,244653103,Enh58_DESI2,0,0,0,0
1,244273890,244048939,Enh58_ZBTB18,2,1,2,3
1,244273890,243851079,Enh58_AKT3,0,0,3,1
1,244273890,244451909,Enh58_ADSS,2,1,2,0
1,244274440,244451909,Enh59_ADSS,2,1,2,0
1,244274440,244048939,Enh59_ZBTB18,2,1,2,3
1,244274440,244653103,Enh59_DESI2,0,0,0,0
1,244274440,243851079,Enh59_AKT3,0,0,3,1
1,244299623,243851079,Enh60_AKT3,0,0,0,0
1,244299623,244048939,Enh60_ZBTB18,5,2,1,2
1,244299623,244653103,Enh60_DESI2,0,0,0,0
1,244299623,244451909,Enh60_ADSS,0,0,1,0
1,244341960,243851079,Enh61_AKT3,0,0,0,0
1,244341960,244653103,Enh61_DESI2,0,1,0,0
1,244341960,244451909,Enh61_ADSS,1,0,2,0
1,244341960,244835616,Enh61_COX20,2,2,0,0
1,244341960,244048939,Enh61_ZBTB18,1,0,1,0
2,9165756,9003709,Enh589_MBOAT2,0,0,0,0
2,9165756,8678845,Enh589_ID2,1,0,0,0
2,9165756,9423547,Enh589_ITGB1BP1,1,0,5,1
2,9165756,9473658,Enh589_IAH1,3,1,0,0
2,9165756,9206765,Enh589_ASAP2,12,2,1,2
2,9165756,8837630,Enh589_KIDINS220,1,1,2,0
2,9165756,9630997,Enh589_YWHAQ,0,0,0,1
2,9165756,9556732,Enh589_ADAM17,1,0,1,1
2,9165756,9423651,Enh589_CPSF3,1,0,5,1
2,10036330,9630997,Enh507_YWHAQ,0,0,1,1
2,10036330,10040663,Enh507_AC104794.3,16,6,16,15
2,10036330,9936360,Enh507_AC010969.2,1,0,0,0
2,10036330,9556732,Enh507_ADAM17,4,0,1,3
2,10036330,10448327,Enh507_ODC1,4,1,1,0
2,10036330,9843443,Enh507_TAF1B,3,1,4,1
2,10036330,10120698,Enh507_RRM2,4,2,2,3
2,10036330,10302889,Enh507_HPCAL1,0,0,0,0
2,10036330,10042849,Enh507_KLF11,16,6,16,15
2,10283381,10689987,Enh508_NOL10,1,1,1,0
2,10283381,10302889,Enh508_HPCAL1,9,2,9,1
2,10283381,10448327,Enh508_ODC1,1,2,2,2
2,10283381,9843443,Enh508_TAF1B,1,0,0,0
2,10283381,10120698,Enh508_RRM2,5,0,4,1
2,10283381,10040663,Enh508_AC104794.3,3,1,1,0
2,10283381,9936360,Enh508_AC010969.2,0,0,0,1
2,10283381,10042849,Enh508_KLF11,3,1,1,0
2,25216175,24972094,Enh550_DNAJC27,0,0,0,1
2,25216175,24971390,Enh550_DNAJC27-AS1,0,0,0,1
2,25216175,25342590,Enh550_DNMT3A,0,0,3,1
2,25216175,25673647,Enh550_DTNB,0,0,2,0
2,25216175,24793382,Enh550_PTRHD1,0,0,1,2
2,25216175,25042076,Enh550_EFR3B,1,0,0,1
2,25216175,24793136,Enh550_CENPO,0,0,1,2
2,25216175,24919839,Enh550_ADCY3,0,0,1,1
2,26001869,25673647,Enh551_DTNB,0,0,1,0
2,26001869,25878487,Enh551_ASXL2,0,0,3,1
2,26001869,26244672,Enh551_HADHA,0,0,3,0
2,26001869,26034084,Enh551_RAB10,0,0,7,2
2,26001869,25982749,Enh551_KIF3C,0,0,13,3
2,26001869,26243170,Enh551_HADHB,0,0,3,0
2,26001869,26308547,Enh551_SELENOI,0,0,0,0
2,26018279,26034084,Enh552_RAB10,2,1,5,7
2,26018279,26308547,Enh552_SELENOI,1,0,1,1
2,26018279,25878487,Enh552_ASXL2,5,0,2,1
2,26018279,25673647,Enh552_DTNB,0,0,0,1
2,26018279,26244672,Enh552_HADHA,0,0,3,2
2,26018279,25982749,Enh552_KIF3C,1,0,2,5
2,26018279,26243170,Enh552_HADHB,0,0,3,2
2,27720291,27380790,Enh553_ZNF513,3,0,0,0
2,27720291,27889941,Enh553_BABAM2,5,0,0,2
2,27720291,27663471,Enh553_SLC4A1AP,2,2,0,0
2,27720291,27582969,Enh553_ZNF512,2,0,1,0
2,27720291,27489789,Enh553_IFT172,2,0,0,0
2,27720291,27357034,Enh553_GTF3C2,0,0,2,0
2,27720291,27427790,Enh553_NRBP1,2,2,1,0
2,27720291,27370496,Enh553_SNX17,0,0,0,1
2,27720291,27628247,Enh553_GPN1,1,5,0,0
2,27720291,27771717,Enh553_MRPL33,12,3,0,0
2,27720291,27325680,Enh553_MPV17,0,0,0,0
2,27720291,27495200,Enh553_FNDC4,1,0,0,1
2,27720291,27409591,Enh553_PPM1G,1,1,0,0
2,27720291,27629012,Enh553_CCDC121,1,5,0,0
2,27720291,27370486,Enh553_EIF2B4,0,0,0,1
2,27720291,27890681,Enh553_RBKS,0,0,0,2
2,27720291,27663840,Enh553_SUPT7L,2,2,0,0
2,27723500,27663471,Enh554_SLC4A1AP,2,2,0,0
2,27723500,27628247,Enh554_GPN1,1,5,2,0
2,27723500,27889941,Enh554_BABAM2,5,0,2,0
2,27723500,27325680,Enh554_MPV17,0,0,1,0
2,27723500,27370496,Enh554_SNX17,0,0,0,2
2,27723500,27357034,Enh554_GTF3C2,0,0,0,0
2,27723500,27427790,Enh554_NRBP1,2,2,0,0
2,27723500,27495200,Enh554_FNDC4,1,0,2,0
2,27723500,27489789,Enh554_IFT172,2,0,0,0
2,27723500,27663840,Enh554_SUPT7L,2,2,0,0
2,27723500,27890681,Enh554_RBKS,0,0,2,0
2,27723500,27370486,Enh554_EIF2B4,0,0,0,2
2,27723500,27629012,Enh554_CCDC121,1,5,2,0
2,27723500,27380790,Enh554_ZNF513,3,0,1,0
2,27723500,27409591,Enh554_PPM1G,1,1,0,0
2,27723500,27771717,Enh554_MRPL33,12,3,4,3
2,27723500,27582969,Enh554_ZNF512,2,0,1,0
2,27725539,27663471,Enh555_SLC4A1AP,2,0,0,0
2,27725539,27357034,Enh555_GTF3C2,0,0,0,0
2,27725539,27489789,Enh555_IFT172,1,0,0,0
2,27725539,27889941,Enh555_BABAM2,5,4,2,0
2,27725539,27890681,Enh555_RBKS,1,0,2,0
2,27725539,27628247,Enh555_GPN1,0,3,2,0
2,27725539,27582969,Enh555_ZNF512,0,0,1,0
2,27725539,27629012,Enh555_CCDC121,0,3,2,0
2,27725539,27325680,Enh555_MPV17,0,0,1,0
2,27725539,27495200,Enh555_FNDC4,0,0,2,0
2,27725539,27409591,Enh555_PPM1G,0,0,0,0
2,27725539,27771717,Enh555_MRPL33,6,2,4,3
2,27725539,27370496,Enh555_SNX17,0,1,0,2
2,27725539,27663840,Enh555_SUPT7L,2,0,0,0
2,27725539,27427790,Enh555_NRBP1,2,0,0,0
2,27725539,27370486,Enh555_EIF2B4,0,1,0,2
2,27725539,27380790,Enh555_ZNF513,0,0,1,0
2,27735693,27889941,Enh556_BABAM2,7,2,3,1
2,27735693,27357034,Enh556_GTF3C2,0,0,0,1
2,27735693,27890681,Enh556_RBKS,0,0,3,1
2,27735693,27629012,Enh556_CCDC121,2,1,0,0
2,27735693,27370486,Enh556_EIF2B4,2,1,1,0
2,27735693,27771717,Enh556_MRPL33,10,1,1,1
2,27735693,27628247,Enh556_GPN1,2,1,0,0
2,27735693,27380790,Enh556_ZNF513,3,1,0,0
2,27735693,27489789,Enh556_IFT172,0,0,0,0
2,27735693,27325680,Enh556_MPV17,1,0,1,0
2,27735693,27495200,Enh556_FNDC4,1,0,2,0
2,27735693,27427790,Enh556_NRBP1,1,0,0,0
2,27735693,27663840,Enh556_SUPT7L,6,0,1,1
2,27735693,27663471,Enh556_SLC4A1AP,6,0,1,1
2,27735693,27409591,Enh556_PPM1G,1,4,0,0
2,27735693,27582969,Enh556_ZNF512,2,0,0,1
2,27735693,27370496,Enh556_SNX17,2,1,1,0
2,28356289,27890681,Enh557_RBKS,0,0,0,1
2,28356289,28751640,Enh557_PPP1CB,0,0,1,0
2,28356289,27889941,Enh557_BABAM2,5,0,0,1
2,28356289,28392448,Enh557_FOSL2,8,3,3,3
2,30225276,30447226,Enh558_LCLAT1,3,1,0,4
2,30225276,30146941,Enh558_YPEL5,2,2,3,0
2,30225276,30231534,Enh558_LBH,66,40,11,17
