"Pair","Enh","Gene","Enh.Pos","Gene.Pos","Gene.TSS","Gene.Distance","Gene.Distance.Bin","Gene.Nearest","Gene.Upstream","Gene.Exp","nCells","Z","logfc","logfc.vst","P.SCEPTRE","P.NB","P.N50","P.N250","FDR.SCEPTRE","FDR.N50","FDR.N250","HitPermissive","HitCore","HitCategory"
"Enh15_CKS1B","Enh15","CKS1B","chr1:155094391-155094678","chr1:154974653-154979251","chr1:154974653",119881,"100-500kb",FALSE,FALSE,0.223727550039104,167,-0.0108450172312601,-0.0185174462921305,-0.0359458302524804,0.99210678090965,0.991347097807517,0.991424,0.992230226244344,0.999719760437157,0.999499453066495,0.999762298373787,FALSE,FALSE,"ns (n=7601)"
"Enh15_FLAD1","Enh15","FLAD1","chr1:155094391-155094678","chr1:154983338-154993111","chr1:154983338",111196,"100-500kb",FALSE,FALSE,0.201848718734502,167,0.27504591652074,0.0101277389465828,0.0394924022325867,0.770158876961603,0.783280961884998,0.784992,0.804385882352941,0.986245467895306,0.988326188532556,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_ZBTB7B","Enh15","ZBTB7B","chr1:155094391-155094678","chr1:155002630-155018522","chr1:155002630",91904,"50-100kb",FALSE,FALSE,0.101181170631586,167,1.0535314471485,0.0021509272087195,0.0225539147840161,0.287082338019169,0.292097489371428,0.2935232,0.343417918552036,0.895804736985845,0.887547353390491,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_ADAM15","Enh15","ADAM15","chr1:155094391-155094678","chr1:155050566-155062775","chr1:155050566",43968,"10-50kb",FALSE,FALSE,0.257253053446398,167,-0.604030976349064,-0.0136046204989564,-0.0294432289744229,0.544481019155598,0.545823047852331,0.549056,0.586316742081448,0.948926800243195,0.950413086312041,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_EFNA4","Enh15","EFNA4","chr1:155094391-155094678","chr1:155063737-155069553","chr1:155063737",30797,"10-50kb",FALSE,FALSE,0.059024971800668,167,1.16809482255789,0.0101231499749424,0.0494222016659738,0.238395338896519,0.242768518521714,0.2440128,0.293809230769231,0.882128956545397,0.857859227548709,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_SLC50A1","Enh15","SLC50A1","chr1:155094391-155094678","chr1:155135344-155138857","chr1:155135344",40810,"10-50kb",FALSE,TRUE,0.227434131659985,167,1.388016628757,0.0241011914559531,0.0634967241033116,0.144830956286144,0.165131981609816,0.1647232,0.213137375565611,0.812541330233259,0.795478929353234,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_DPM3","Enh15","DPM3","chr1:155094391-155094678","chr1:155139891-155140595","chr1:155140595",46061,"10-50kb",FALSE,TRUE,0.441940222916344,167,1.43408407178804,0.0396062079151208,0.0753222657108801,0.194693162146379,0.151548272746007,0.1513536,0.198502805429864,0.852203851113987,0.77970335066313,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_KRTCAP2","Enh15","KRTCAP2","chr1:155094391-155094678","chr1:155169408-155173475","chr1:155173475",78941,"50-100kb",FALSE,TRUE,1.09903172297906,167,-0.72563027345012,-0.00175850150842738,-0.0039827556464278,0.48739493222262,0.468065457168688,0.47056,0.513812850678733,0.939893050807035,0.933138069349532,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_TRIM46","Enh15","TRIM46","chr1:155094391-155094678","chr1:155173787-155184971","chr1:155173787",79253,"50-100kb",FALSE,TRUE,0.0607589048282381,167,1.18687463066028,0.00984369484926181,0.0270434746855114,0.238212448234962,0.235277075481942,0.2362752,0.286116199095023,0.882128956545397,0.849934601019935,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_THBS3","Enh15","THBS3","chr1:155094391-155094678","chr1:155195588-155209051","chr1:155209051",114517,"100-500kb",FALSE,TRUE,0.0639457965045789,167,-0.69512518518489,-0.00523346168392095,-0.0128209915208377,0.493047805458818,0.486976852714132,0.4901184,0.531608325791855,0.940235171258579,0.939789707509881,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_MTX1","Enh15","MTX1","chr1:155094391-155094678","chr1:155208699-155213824","chr1:155208699",114165,"100-500kb",FALSE,TRUE,0.339757881071102,167,-0.0564297688857738,0.00217380028368175,-0.0138328555682372,0.953671935255379,0.954999442589764,0.9551616,0.959454117647059,0.996347534608681,0.996721243660655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_GBA","Enh15","GBA","chr1:155094391-155094678","chr1:155234452-155244699","chr1:155244699",150165,"100-500kb",FALSE,TRUE,0.397096086370145,167,-0.677108046444933,0.00638308395710691,0.00272095398184868,0.483345556461974,0.498337404000024,0.5014336,0.542408687782805,0.939893050807035,0.940356759561278,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_FAM189B","Enh15","FAM189B","chr1:155094391-155094678","chr1:155247205-155255483","chr1:155255483",160949,"100-500kb",FALSE,TRUE,0.25901712570678,167,-0.600623265818611,-0.00137918177590818,-0.0093161826106779,0.554865591623663,0.54809093817426,0.5513472,0.588393122171946,0.951125744961396,0.950600837692646,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_SCAMP3","Enh15","SCAMP3","chr1:155094391-155094678","chr1:155255979-155262430","chr1:155262430",167896,"100-500kb",FALSE,TRUE,0.68384307753411,167,0.846169607238115,0.0318080279605824,0.0438141249730868,0.355757781265647,0.397458134165685,0.3995904,0.446470950226244,0.912114191511281,0.921786724041605,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_CLK2","Enh15","CLK2","chr1:155094391-155094678","chr1:155262868-155278491","chr1:155278491",183957,"100-500kb",FALSE,TRUE,0.0785869030392117,167,-0.538071112845446,0.00171277273851303,-0.00175635789576301,0.584135133538103,0.590527954656918,0.5940544,0.627896470588235,0.957791121268206,0.960464282058762,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_FDPS","Enh15","FDPS","chr1:155094391-155094678","chr1:155308748-155320666","chr1:155308748",214214,"100-500kb",FALSE,TRUE,0.80926998107736,167,-0.377847567488433,-0.00981325225233765,-0.0201379225823923,0.778914945292297,0.705543834875243,0.7077312,0.733677466063348,0.986366703512731,0.978203417171357,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_RUSC1","Enh15","RUSC1","chr1:155094391-155094678","chr1:155320894-155331114","chr1:155320894",226360,"100-500kb",FALSE,TRUE,0.262822781878816,167,-1.92227689757413,-0.0274224373643869,-0.057767726439333,0.0501066031037019,0.054570925344022,0.0541376,0.0882171945701357,0.647963814084086,0.570018040705563,0.928932516193201,FALSE,FALSE,"ns (n=7601)"
"Enh15_ASH1L","Enh15","ASH1L","chr1:155094391-155094678","chr1:155335268-155562807","chr1:155562807",468273,"100-500kb",FALSE,TRUE,0.628517601911506,167,0.0325701359225451,0.00297784678181556,-0.00288422634964358,0.971974424223568,0.974017385271192,0.9743552,0.976645791855204,0.997335943255793,0.997823734736842,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh15_ASH1L-AS1","Enh15","ASH1L-AS1","chr1:155094391-155094678","chr1:155562042-155563944","chr1:155562042",467508,"100-500kb",FALSE,TRUE,0.0156976889566325,167,-2.58415444397621,-0.00907627386876022,-0.0372310189042556,0.0190463145584685,0.00976180703312252,0.0101184,0.0260213574660633,0.488852252083067,0.268865293150685,0.691437371846526,FALSE,FALSE,"ns (n=7601)"
"Enh17_ARHGEF2","Enh17","ARHGEF2","chr1:156505282-156505616","chr1:155946851-156007070","chr1:156007070",498379,"100-500kb",FALSE,FALSE,0.0869097081161364,207,-0.514550826611585,-0.00727323081662631,-0.0256751987114197,0.629475037649438,0.606866934536048,0.6104192,0.643074027149321,0.966229154921439,0.965300475570033,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_SSR2","Enh17","SSR2","chr1:156505282-156505616","chr1:156009048-156020951","chr1:156020951",484498,"100-500kb",FALSE,FALSE,0.897029227100912,207,1.01774520230154,0.0228158911028433,0.0276152277627699,0.280746475995168,0.308799059658016,0.3100672,0.359979728506787,0.895804736985845,0.895019123809524,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_UBQLN4","Enh17","UBQLN4","chr1:156505282-156505616","chr1:156035299-156053798","chr1:156053798",451651,"100-500kb",FALSE,FALSE,0.213317572431193,207,0.623265813103036,0.00638092994508072,0.000920535775236542,0.49295281077356,0.533109859473282,0.536832,0.574465158371041,0.940235171258579,0.947300315669775,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_LAMTOR2","Enh17","LAMTOR2","chr1:156505282-156505616","chr1:156054752-156058510","chr1:156054752",450697,"100-500kb",FALSE,FALSE,0.663993274336315,207,0.72109628021465,-0.01504851499531,-0.024084630213574,0.434523526141148,0.470850279520916,0.473472,0.516456832579186,0.929139587899395,0.933138069349532,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_MEX3A","Enh17","MEX3A","chr1:156505282-156505616","chr1:156072013-156082465","chr1:156082465",422984,"100-500kb",FALSE,FALSE,0.0841312703502269,207,-1.19713296351046,-0.0103147425191296,-0.0331136872092003,0.298467195515443,0.231254733550889,0.231872,0.282005429864253,0.895804736985845,0.847028789463782,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_LMNA","Enh17","LMNA","chr1:156505282-156505616","chr1:156082573-156140089","chr1:156082573",422876,"100-500kb",FALSE,FALSE,1.82801409042745,207,-0.877377565601154,-0.0575108827504727,-0.065966566767802,0.407883158780766,0.380281594420491,0.3827392,0.430035113122172,0.926182814072172,0.916565880493827,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_SLC25A44","Enh17","SLC25A44","chr1:156505282-156505616","chr1:156193932-156212796","chr1:156193932",311517,"100-500kb",FALSE,FALSE,0.153044067833583,207,-0.594607640320939,0.000975557018631307,0.0143178507342535,0.529131358886948,0.552105771753663,0.5553088,0.592140452488688,0.94744637388721,0.950600837692646,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_PMF1","Enh17","PMF1","chr1:156505282-156505616","chr1:156212993-156240042","chr1:156212993",292456,"100-500kb",FALSE,FALSE,0.330632751148379,207,0.399544992310236,0.00542942013582204,0.0132009780813156,0.680697056476873,0.689491678758615,0.6920576,0.719129773755656,0.97236323638254,0.973615465895954,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_BGLAP","Enh17","BGLAP","chr1:156505282-156505616","chr1:156242184-156243317","chr1:156242184",263265,"100-500kb",FALSE,FALSE,0.0664851403712792,207,-0.31623440232638,0.00586809542133156,0.0126825014181941,0.751738567850809,0.751824597282843,0.7531776,0.775565610859729,0.981799546233372,0.982631957831123,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_SMG5","Enh17","SMG5","chr1:156505282-156505616","chr1:156249224-156282825","chr1:156282825",222624,"100-500kb",FALSE,FALSE,0.147230244646556,207,1.53033030544214,0.0158586175947407,0.0650237446338798,0.117059425247827,0.125934990539312,0.1257792,0.170593303167421,0.790968670208146,0.742709903196347,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_TMEM79","Enh17","TMEM79","chr1:156505282-156505616","chr1:156282935-156293185","chr1:156282935",222514,"100-500kb",FALSE,FALSE,0.0226093605093502,207,-0.519064285311056,-8.03724823835519e-05,-0.000271599253496679,0.612195556564972,0.603715912816749,0.6071552,0.640117285067873,0.962596993025689,0.965258228769639,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_GLMP","Enh17","GLMP","chr1:156505282-156505616","chr1:156290089-156295689","chr1:156295689",209760,"100-500kb",FALSE,FALSE,0.466944073069626,207,-1.30652601672918,-0.00601390053131012,-0.0124384191295743,0.197079729578579,0.191373737493875,0.191136,0.24062407239819,0.852203851113987,0.820256761061947,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_CCT3","Enh17","CCT3","chr1:156505282-156505616","chr1:156308968-156367873","chr1:156367873",137576,"100-500kb",FALSE,FALSE,1.25517368833358,207,2.63196752507705,0.0384592594958664,0.0509908394604346,0.011316947247648,0.0084891976892072,0.0090432,0.0237118552036199,0.389671278679027,0.254203887364621,0.666297803551301,FALSE,FALSE,"ns (n=7601)"
"Enh17_MEF2D","Enh17","MEF2D","chr1:156505282-156505616","chr1:156463727-156500779","chr1:156500779",4670,"2-10kb",FALSE,FALSE,0.0973039158000005,207,-1.79023933741286,-0.0164014005545561,-0.048494011103386,0.0853498375123691,0.0734154437037631,0.0726272,0.110895203619909,0.721724799730506,0.620992843956044,0.94724827228015,FALSE,FALSE,"ns (n=7601)"
"Enh17_IQGAP3","Enh17","IQGAP3","chr1:156505282-156505616","chr1:156525405-156572604","chr1:156572604",67155,"50-100kb",FALSE,TRUE,0.0159260409702191,207,0.674411334446653,0.00784480182923777,0.0232044184009073,0.494796790136845,0.500049838694133,0.5032192,0.543988416289593,0.940253355826777,0.940356759561278,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_NAXE","Enh17","NAXE","chr1:156505282-156505616","chr1:156591762-156594299","chr1:156591762",86313,"50-100kb",FALSE,TRUE,0.408601516631346,207,-0.172966956310467,0.0183770039303159,0.0376117053695533,0.853515020797259,0.862677401144116,0.8631616,0.876446696832579,0.994375629714454,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_GPATCH4","Enh17","GPATCH4","chr1:156505282-156505616","chr1:156594487-156601496","chr1:156601496",96047,"50-100kb",FALSE,TRUE,0.491451125729149,207,2.00536145779445,0.0562223011310384,0.101580065070698,0.0897484308236391,0.044924418971906,0.0444608,0.0760919457013575,0.736886851598535,0.55195415552,0.92784527530632,FALSE,FALSE,"ns (n=7601)"
"Enh17_NES","Enh17","NES","chr1:156505282-156505616","chr1:156668763-156677407","chr1:156677407",171958,"100-500kb",FALSE,TRUE,0.27159091350244,207,0.837391870737328,0.0037301349336098,0.00258195508554881,0.566878550059201,0.40237233369853,0.4044032,0.451116018099547,0.95344832005932,0.922383783192789,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_CRABP2","Enh17","CRABP2","chr1:156505282-156505616","chr1:156699606-156705816","chr1:156705816",200367,"100-500kb",FALSE,TRUE,0.393061431210889,207,-0.761366208175165,-0.040807858645662,-0.0781457372600173,0.762106689810691,0.446438365102235,0.4485632,0.49355149321267,0.984382521431855,0.92925542427314,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_ISG20L2","Enh17","ISG20L2","chr1:156505282-156505616","chr1:156721891-156728799","chr1:156728799",223350,"100-500kb",FALSE,TRUE,0.291192029297741,207,-0.32559585703515,0.00838737820242591,0.0326307681927283,0.741170356218733,0.744730147144896,0.7460224,0.769161266968326,0.981516664403365,0.982631957831123,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_RRNAD1","Enh17","RRNAD1","chr1:156505282-156505616","chr1:156728442-156736960","chr1:156728442",222993,"100-500kb",FALSE,TRUE,0.0373133092548207,207,1.60425457198034,0.00542073625187865,0.033125062599643,0.0893650195264355,0.108657950117187,0.108448,0.151251402714932,0.736856622777055,0.7052931,0.98126681590855,FALSE,FALSE,"ns (n=7601)"
"Enh17_MRPL24","Enh17","MRPL24","chr1:156505282-156505616","chr1:156737303-156741590","chr1:156741590",236141,"100-500kb",FALSE,TRUE,0.395463127856819,207,0.745112074141135,0.0139421048081436,0.0376701326487445,0.432999494941256,0.456203970523206,0.4587328,0.502722895927602,0.929139587899395,0.933138069349532,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_HDGF","Enh17","HDGF","chr1:156505282-156505616","chr1:156742109-156766925","chr1:156766925",261476,"100-500kb",FALSE,TRUE,0.685557767380771,207,-0.165048880038847,-0.028958973981117,-0.051395835738133,0.858551389529144,0.868905508881947,0.8695936,0.882030045248869,0.994375629714454,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_PRCC","Enh17","PRCC","chr1:156505282-156505616","chr1:156750610-156800815","chr1:156750610",245161,"100-500kb",FALSE,TRUE,0.282609320400218,207,-0.4006995282702,0.000524710936640915,0.0172354565445367,0.663782728453689,0.68864135814991,0.6912192,0.718369592760181,0.970684150329474,0.973615465895954,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh17_PEAR1","Enh17","PEAR1","chr1:156505282-156505616","chr1:156893698-156916434","chr1:156893698",388249,"100-500kb",FALSE,TRUE,0.240932363946882,207,-0.780854082923409,-0.0112745049292285,-0.0332310867823606,0.491572952429454,0.434888320847726,0.4366528,0.482403619909502,0.940235171258579,0.92925542427314,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh18_DUSP23","Enh18","DUSP23","chr1:160101101-160101332","chr1:159780932-159782543","chr1:159780932",320284,"100-500kb",FALSE,FALSE,0.326110143328057,424,-0.645751534171221,0.00179402726718364,-0.00448602767201356,0.544314106285075,0.518440280057148,0.5219072,0.560955656108597,0.948926800243195,0.943425110325581,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh18_TAGLN2","Enh18","TAGLN2","chr1:160101101-160101332","chr1:159918107-159925732","chr1:159925732",175484,"100-500kb",FALSE,FALSE,1.53422828310513,424,-0.871662552221123,-0.0592338832471522,-0.0709240568254996,0.395990931457359,0.383392495122302,0.3856384,0.432990407239819,0.924686033662008,0.918376361986511,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh18_LINC01133","Enh18","LINC01133","chr1:160101101-160101332","chr1:159958035-159984750","chr1:159958035",143181,"100-500kb",FALSE,FALSE,0.085486135090924,424,-0.265166890180937,-0.0197391006042351,-0.0542242188784682,0.88017784562984,0.790880899975784,0.7922688,0.811195656108597,0.994628764695239,0.989292849428801,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh18_PIGM","Enh18","PIGM","chr1:160101101-160101332","chr1:160024953-160031990","chr1:160031990",69226,"50-100kb",FALSE,FALSE,0.196254750570672,424,-0.880682645131739,-0.00348698035389633,-0.0158808327194707,0.362223037358029,0.378489612693412,0.3809024,0.428330859728507,0.915400381490964,0.915083488297214,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh18_IGSF8","Enh18","IGSF8","chr1:160101101-160101332","chr1:160091340-160098943","chr1:160098943",2273,"2-10kb",TRUE,FALSE,0.0878216065576884,424,-0.558508399007347,-0.00534638929608017,-0.00814197878517398,0.575167761626938,0.576497270831505,0.5801088,0.614876380090498,0.954691478390113,0.958692286015609,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh18_PEA15","Enh18","PEA15","chr1:160101101-160101332","chr1:160205337-160215376","chr1:160205337",104121,"100-500kb",FALSE,TRUE,1.12820289098596,424,-2.09421796763649,-0.0451753660915242,-0.0617051128000163,0.0566476491270884,0.0362405679084997,0.0361984,0.064990407239819,0.660540810143596,0.503395177464789,0.900560244726276,FALSE,FALSE,"ns (n=7601)"
"Enh18_DCAF8","Enh18","DCAF8","chr1:160101101-160101332","chr1:160215715-160262531","chr1:160262531",161315,"100-500kb",FALSE,TRUE,0.339696378796002,424,1.20631554829261,0.0112120742048225,0.0313605143055766,0.222318206884836,0.227695844805987,0.22832,0.278226244343891,0.873898914136391,0.845956070229008,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh18_PEX19","Enh18","PEX19","chr1:160101101-160101332","chr1:160276812-160286348","chr1:160286348",185132,"100-500kb",FALSE,TRUE,0.148615101648408,424,-0.630207218100117,0.00645746012711401,0.022718196405443,0.492773940300504,0.528559017333505,0.5319168,0.570325429864253,0.940235171258579,0.944971966491188,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh18_COPA","Enh18","COPA","chr1:160101101-160101332","chr1:160288594-160343273","chr1:160343273",242057,"100-500kb",FALSE,TRUE,0.925881157852001,424,0.273002487908375,-0.00828407833139133,-0.00871335091059811,0.740297865897733,0.78485130312199,0.7864192,0.805725248868778,0.981516664403365,0.988326188532556,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh18_NCSTN","Enh18","NCSTN","chr1:160101101-160101332","chr1:160343316-160358952","chr1:160343316",242100,"100-500kb",FALSE,TRUE,0.262598147394388,424,-0.181920983441482,-0.000206442712824995,0.0115643133360399,0.835983820299674,0.855644736868705,0.8562496,0.870224796380091,0.994375629714454,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
