chr,start,end,id,abs_summit,pileup,-LOG10(pvalue),fold_enrichment,-LOG10(qvalue),name,GENCODE32,Full.Brain,Rizz.Brain,Song.Cult,Trev.HCS,TAD,PE,cpm,high.cpm,nRep
chr10,11685218,11685641,chr10:11685218-11685641,11685457,98,80.62826,13.87969,78.16116,NHA_ATAC_S3.filtered.BAM_peak_25036,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.1454503154032,TRUE,4
chr10,12333661,12334194,chr10:12333661-12334194,12333759,364,413.5311,32.369,409.6539,NHA_ATAC_S3.filtered.BAM_peak_25112,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15.3973868857833,TRUE,2
chr10,12845085,12845493,chr10:12845085-12845493,12845392,97,101.69619,21.58695,99.12252,NHA_ATAC_S3.filtered.BAM_peak_25190,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.10314980198072,TRUE,2
chr10,14498991,14499446,chr10:14498991-14499446,14499137,182,224.89461,35.57891,221.78906,NHA_ATAC_S3.filtered.BAM_peak_25437,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.69869344289166,TRUE,4
chr10,22761639,22761884,chr10:22761639-22761884,22761727,81,100.0851,27.98412,97.51875,NHA_ATAC_S3.filtered.BAM_peak_26234,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3.42634158722101,TRUE,2
chr10,22805320,22805554,chr10:22805320-22805554,22805430,127,128.51431,21.41396,125.81589,NHA_ATAC_S3.filtered.BAM_peak_26240,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.37216520465517,TRUE,3
chr10,22849470,22849753,chr10:22849470-22849753,22849653,114,142.32451,32.1627,139.56502,NHA_ATAC_S3.filtered.BAM_peak_26248,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.82225853016291,TRUE,4
chr10,30583763,30584182,chr10:30583763-30584182,30583871,203,236.7222,31.7736,233.5679,NHA_ATAC_S3.filtered.BAM_peak_27087,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8.58700422476378,TRUE,3
chr10,30751982,30752143,chr10:30751982-30752143,30752077,103,86.37431,14.47492,83.87688,NHA_ATAC_S3.filtered.BAM_peak_27112,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.35695288251561,TRUE,3
chr10,30783953,30784246,chr10:30783953-30784246,30784013,210,165.40344,14.19558,162.54486,NHA_ATAC_S3.filtered.BAM_peak_27117,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8.88310781872115,TRUE,4
chr10,31749403,31749540,chr10:31749403-31749540,31749471,88,48.35705,7.43724,46.08156,NHA_ATAC_S3.filtered.BAM_peak_27238,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3.72244518117839,TRUE,2
chr10,31759156,31759303,chr10:31759156-31759303,31759221,107,45.17062,5.53162,42.91859,NHA_ATAC_S3.filtered.BAM_peak_27241,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4.52615493620554,TRUE,2
chr10,31759972,31760530,chr10:31759972-31760530,31760342,363,357.05533,23.1497,353.41177,NHA_ATAC_S3.filtered.BAM_peak_27242,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.3550863723608,TRUE,3
chr10,43689713,43689811,chr10:43689713-43689811,43689754,60,22.47467,4.5879,20.41906,NHA_ATAC_S3.filtered.BAM_peak_27994,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.5380308053489,TRUE,3
chr10,43690117,43690410,chr10:43690117-43690410,43690274,364,386.12549,27.4791,382.36115,NHA_ATAC_S3.filtered.BAM_peak_27995,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.3973868857833,TRUE,3
chr10,43690643,43690760,chr10:43690643-43690760,43690716,78,36.09767,5.93589,33.91304,NHA_ATAC_S3.filtered.BAM_peak_27996,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.29944004695357,TRUE,2
chr10,58952761,58952918,chr10:58952761-58952918,58952834,75,69.16162,15.96207,66.757,NHA_ATAC_S3.filtered.BAM_peak_29041,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.17253850668612,TRUE,3
chr10,58967574,58967837,chr10:58967574-58967837,58967736,187,236.05473,37.63142,232.90315,NHA_ATAC_S3.filtered.BAM_peak_29043,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.91019601000407,TRUE,4
chr10,61897057,61897243,chr10:61897057-61897243,61897156,112,86.591,12.76452,84.09257,NHA_ATAC_S3.filtered.BAM_peak_29404,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.73765750331795,TRUE,4
chr10,61897759,61897906,chr10:61897759-61897906,61897814,56,26.8801,5.90562,24.78021,NHA_ATAC_S3.filtered.BAM_peak_29405,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.36882875165897,TRUE,4
chr10,70458310,70458755,chr10:70458310-70458755,70458462,401,434.17813,29.08536,430.21399,NHA_ATAC_S3.filtered.BAM_peak_30211,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16.9625058824151,TRUE,3
chr10,70664744,70665142,chr10:70664744-70665142,70664933,406,473.46747,34.92337,469.33627,NHA_ATAC_S3.filtered.BAM_peak_30243,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.1740084495276,TRUE,4
chr10,71314403,71314529,chr10:71314403-71314529,71314448,75,66.52651,14.9272,64.13743,NHA_ATAC_S3.filtered.BAM_peak_30321,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.17253850668612,TRUE,2
chr10,71860268,71860879,chr10:71860268-71860879,71860538,544,557.55206,26.11879,553.06207,NHA_ATAC_S3.filtered.BAM_peak_30382,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.01147930183,TRUE,4
chr10,71888617,71889313,chr10:71888617-71889313,71889119,187,210.51329,28.89067,207.46674,NHA_ATAC_S3.filtered.BAM_peak_30387,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.91019601000407,TRUE,4
chr10,72017665,72018090,chr10:72017665-72018090,72017930,205,222.18292,26.9449,219.08856,NHA_ATAC_S3.filtered.BAM_peak_30421,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.67160525160874,TRUE,3
chr10,72044429,72044576,chr10:72044429-72044576,72044494,95,77.88442,13.71805,75.43134,NHA_ATAC_S3.filtered.BAM_peak_30426,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.01854877513576,TRUE,4
chr10,72255177,72255347,chr10:72255177-72255347,72255243,137,121.79431,16.87154,119.12592,NHA_ATAC_S3.filtered.BAM_peak_30456,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.79517033887999,TRUE,4
chr10,72260609,72261015,chr10:72260609-72261015,72260924,100,94.04088,17.69408,91.50448,NHA_ATAC_S3.filtered.BAM_peak_30458,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.23005134224817,TRUE,4
chr10,72297754,72298371,chr10:72297754-72298371,72298118,566,619.84576,30.67894,615.08862,NHA_ATAC_S3.filtered.BAM_peak_30464,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23.9420905971246,TRUE,3
chr10,72319625,72319909,chr10:72319625-72319909,72319756,164,103.58854,9.6537,101.00535,NHA_ATAC_S3.filtered.BAM_peak_30467,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.93728420128699,TRUE,4
chr10,72320134,72320288,chr10:72320134-72320288,72320187,50,11.34722,2.95906,9.45512,NHA_ATAC_S3.filtered.BAM_peak_30468,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2.11502567112408,TRUE,3
chr10,72320765,72321149,chr10:72320765-72321149,72320894,460,476.44583,26.48064,472.30215,NHA_ATAC_S3.filtered.BAM_peak_30469,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,19.4582361743416,TRUE,2
chr10,72325430,72325591,chr10:72325430-72325591,72325533,57,17.13889,3.73303,15.15079,NHA_ATAC_S3.filtered.BAM_peak_30470,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2.41112926508145,TRUE,3
chr10,72328413,72328566,chr10:72328413-72328566,72328486,162,113.77281,11.38545,111.14154,NHA_ATAC_S3.filtered.BAM_peak_30471,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6.85268317444203,TRUE,3
chr10,73879715,73879982,chr10:73879715-73879982,73879858,371,412.35721,30.75117,408.48483,NHA_ATAC_S3.filtered.BAM_peak_30673,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.6934904797407,TRUE,3
chr10,73886145,73886364,chr10:73886145-73886364,73886286,332,263.00854,14.84058,259.74725,NHA_ATAC_S3.filtered.BAM_peak_30675,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,14.0437704562639,TRUE,3
chr10,73887287,73887680,chr10:73887287-73887680,73887524,281,214.2821,13.70004,211.22009,NHA_ATAC_S3.filtered.BAM_peak_30676,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.8864442717173,TRUE,4
chr10,73887824,73888044,chr10:73887824-73888044,73887943,169,95.45882,8.2311,92.9153,NHA_ATAC_S3.filtered.BAM_peak_30677,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.1487867683994,TRUE,4
chr10,80388387,80388693,chr10:80388387-80388693,80388488,132,181.07916,41.31178,178.15437,NHA_ATAC_S3.filtered.BAM_peak_31590,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5.58366777176758,TRUE,3
chr10,80443727,80443923,chr10:80443727-80443923,80443832,103,94.66366,17.06407,92.1244,NHA_ATAC_S3.filtered.BAM_peak_31599,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.35695288251561,TRUE,3
chr10,80444715,80444954,chr10:80444715-80444954,80444862,208,246.56671,33.158,243.37215,NHA_ATAC_S3.filtered.BAM_peak_31600,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.79850679187619,TRUE,3
chr10,90930189,90930778,chr10:90930189-90930778,90930590,267,213.00356,14.81769,209.94682,NHA_ATAC_S3.filtered.BAM_peak_32376,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.2942370838026,TRUE,2
chr10,91298343,91298851,chr10:91298343-91298851,91298494,154,172.0862,27.38347,169.1994,NHA_ATAC_S3.filtered.BAM_peak_32416,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.51427906706218,TRUE,3
chr10,91340993,91341287,chr10:91340993-91341287,91341082,67,76.87259,22.71536,74.42529,NHA_ATAC_S3.filtered.BAM_peak_32420,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.83413439930627,TRUE,2
chr10,91551901,91552137,chr10:91551901-91552137,91552029,151,184.33606,33.13311,181.3976,NHA_ATAC_S3.filtered.BAM_peak_32445,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.38737752679473,TRUE,4
chr10,91590407,91590837,chr10:91590407-91590837,91590683,407,318.38962,14.65894,314.90341,NHA_ATAC_S3.filtered.BAM_peak_32452,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,17.21630896295,TRUE,2
chr10,91591050,91591214,chr10:91591050-91591214,91591127,173,78.81142,6.25258,76.35389,NHA_ATAC_S3.filtered.BAM_peak_32453,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.31798882208933,TRUE,2
chr10,91608577,91608677,chr10:91608577-91608677,91608637,55,14.21286,3.29146,12.26946,NHA_ATAC_S3.filtered.BAM_peak_32460,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2.32652823823649,TRUE,3
chr10,91608895,91609084,chr10:91608895-91609084,91608965,112,43.11168,5.0321,40.87356,NHA_ATAC_S3.filtered.BAM_peak_32461,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.73765750331795,TRUE,3
chr10,98309356,98309858,chr10:98309356-98309858,98309718,311,364.51956,34.3176,360.84515,NHA_ATAC_S3.filtered.BAM_peak_33214,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,13.1554596743918,TRUE,3
chr10,101291732,101291912,chr10:101291732-101291912,101291821,98,92.92372,17.88814,90.3931,NHA_ATAC_S3.filtered.BAM_peak_33534,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.1454503154032,TRUE,3
chr10,101330910,101331154,chr10:101330910-101331154,101331031,109,121.60643,25.16937,118.93916,NHA_ATAC_S3.filtered.BAM_peak_33539,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.6107559630505,TRUE,2
chr10,102669563,102669826,chr10:102669563-102669826,102669706,384,393.17169,25.44099,389.37878,NHA_ATAC_S3.filtered.BAM_peak_33763,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16.243397154233,TRUE,3
chr10,102669917,102670021,chr10:102669917-102670021,102669956,59,18.61297,3.90653,16.60649,NHA_ATAC_S3.filtered.BAM_peak_33764,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.49573029192642,TRUE,2
chr10,103241411,103241605,chr10:103241411-103241605,103241513,219,215.90005,22.1265,212.83138,NHA_ATAC_S3.filtered.BAM_peak_33859,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9.26381243952348,TRUE,2
chr10,109935050,109935442,chr10:109935050-109935442,109935214,200,207.51804,24.39243,204.4838,NHA_ATAC_S3.filtered.BAM_peak_34226,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8.46010268449633,TRUE,3
chr10,113788626,113789091,chr10:113788626-113789091,113788869,99,111.8367,25.12881,109.2143,NHA_ATAC_S3.filtered.BAM_peak_34660,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.18775082882568,TRUE,2
chr10,113958652,113959032,chr10:113958652-113959032,113958845,287,306.79282,27.30751,303.35303,NHA_ATAC_S3.filtered.BAM_peak_34672,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,12.1402473522522,TRUE,2
chr10,117174951,117175158,chr10:117174951-117175158,117175065,130,164.96211,34.65879,162.10547,NHA_ATAC_S3.filtered.BAM_peak_35002,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.49906674492262,TRUE,3
chr10,117552303,117552589,chr10:117552303-117552589,117552489,57,32.26769,7.22913,30.11553,NHA_ATAC_S3.filtered.BAM_peak_35054,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.41112926508145,TRUE,4
chr10,123301188,123301328,chr10:123301188-123301328,123301258,83,103.35748,28.66666,100.77532,NHA_ATAC_S3.filtered.BAM_peak_35611,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.51094261406598,TRUE,4
chr10,130190165,130190720,chr10:130190165-130190720,130190290,229,252.9856,28.60529,249.76492,NHA_ATAC_S3.filtered.BAM_peak_36084,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.6868175737483,TRUE,3
chr11,61947472,61947989,chr11:61947472-61947989,61947788,191,210.46829,27.64196,207.42194,NHA_ATAC_S3.filtered.BAM_peak_41482,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8.079398063694,TRUE,4
chr11,124075824,124076090,chr11:124075824-124076090,124076022,72,41.35605,7.66334,39.13033,NHA_ATAC_S3.filtered.BAM_peak_48188,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.04563696641868,TRUE,3
chr11,9364257,9364799,chr11:9364257-9364799,9364452,370,409.37057,30.40649,405.51068,NHA_ATAC_S3.filtered.BAM_peak_37191,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.6511899663182,TRUE,3
chr11,9568877,9569189,chr11:9568877-9569189,9569036,357,180.97784,7.39098,178.05351,NHA_ATAC_S3.filtered.BAM_peak_37220,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15.101283291826,TRUE,2
chr11,9613090,9613498,chr11:9613090-9613498,9613318,260,183.87381,11.96056,180.93726,NHA_ATAC_S3.filtered.BAM_peak_37234,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10.9981334898452,TRUE,4
chr11,9613627,9613834,chr11:9613627-9613834,9613780,75,19.84939,3.46552,17.82753,NHA_ATAC_S3.filtered.BAM_peak_37235,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.17253850668612,TRUE,4
chr11,9614004,9614412,chr11:9614004-9614412,9614282,377,321.72516,17.24667,318.22528,NHA_ATAC_S3.filtered.BAM_peak_37236,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15.9472935602756,TRUE,4
chr11,10735680,10736085,chr11:10735680-10736085,10735892,521,590.42175,33.20737,585.79401,NHA_ATAC_S3.filtered.BAM_peak_37429,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22.0385674931129,TRUE,3
chr11,10931051,10931909,chr11:10931051-10931909,10931490,225,139.03291,9.55944,136.28764,NHA_ATAC_S3.filtered.BAM_peak_37469,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.51761552005837,TRUE,3
chr11,10933838,10934079,chr11:10933838-10934079,10933982,382,336.63141,18.40869,333.07101,NHA_ATAC_S3.filtered.BAM_peak_37470,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16.158796127388,TRUE,3
chr11,12075976,12076862,chr11:12075976-12076862,12076696,515,410.24448,15.32512,406.3812,NHA_ATAC_S3.filtered.BAM_peak_37634,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,21.7847644125781,TRUE,2
chr11,14381000,14381547,chr11:14381000-14381547,14381418,178,186.86829,24.57192,183.91917,NHA_ATAC_S3.filtered.BAM_peak_38018,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.52949138920174,TRUE,3
chr11,18383383,18383530,chr11:18383383-18383530,18383464,114,38.29905,4.40615,36.09821,NHA_ATAC_S3.filtered.BAM_peak_38480,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.82225853016291,TRUE,2
chr11,18383649,18384537,chr11:18383649-18384537,18383941,631,623.16821,24.17044,618.39508,NHA_ATAC_S3.filtered.BAM_peak_38481,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,26.6916239695859,TRUE,2
chr11,35427216,35427547,chr11:35427216-35427547,35427352,119,125.12173,22.81037,122.43822,NHA_ATAC_S3.filtered.BAM_peak_39893,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5.03376109727532,TRUE,3
chr11,44032310,44032616,chr11:44032310-44032616,44032441,128,119.03524,18.17419,116.37962,NHA_ATAC_S3.filtered.BAM_peak_40349,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5.41446571807765,TRUE,2
chr11,44037369,44037661,chr11:44037369-44037661,44037526,327,412.66962,41.62559,408.79587,NHA_ATAC_S3.filtered.BAM_peak_40351,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.8322678891515,TRUE,4
chr11,45089293,45089643,chr11:45089293-45089643,45089468,73,66.20544,15.40152,63.81799,NHA_ATAC_S3.filtered.BAM_peak_40478,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.08793747984116,TRUE,2
chr11,46243224,46243594,chr11:46243224-46243594,46243435,212,143.51787,10.9755,140.75313,NHA_ATAC_S3.filtered.BAM_peak_40601,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.96770884556611,TRUE,3
chr11,46392561,46392825,chr11:46392561-46392825,46392699,357,351.46777,23.16483,347.84662,NHA_ATAC_S3.filtered.BAM_peak_40658,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.101283291826,TRUE,3
chr11,46710841,46711253,chr11:46710841-46711253,46711089,378,403.30823,27.94823,399.47379,NHA_ATAC_S3.filtered.BAM_peak_40714,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15.9895940736981,TRUE,2
chr11,59537316,59538174,chr11:59537316-59538174,59537449,75,79.17348,20.31751,76.71423,NHA_ATAC_S3.filtered.BAM_peak_41174,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.17253850668612,TRUE,3
chr11,61971767,61972148,chr11:61971767-61972148,61972063,316,235.04298,13.20242,231.89557,NHA_ATAC_S3.filtered.BAM_peak_41491,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.3669622415042,TRUE,4
chr11,61972742,61972961,chr11:61972742-61972961,61972884,63,21.71541,4.26465,19.66976,NHA_ATAC_S3.filtered.BAM_peak_41492,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.66493234561634,TRUE,2
chr11,62400768,62401078,chr11:62400768-62401078,62400933,285,348.29367,37.60119,344.68542,NHA_ATAC_S3.filtered.BAM_peak_41541,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.0556463254073,TRUE,4
chr11,62906051,62906254,chr11:62906051-62906254,62906177,224,256.72943,31.03452,253.49367,NHA_ATAC_S3.filtered.BAM_peak_41655,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9.47531500663589,TRUE,2
chr11,63024114,63024370,chr11:63024114-63024370,63024225,178,241.37466,44.06676,238.20117,NHA_ATAC_S3.filtered.BAM_peak_41666,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.52949138920174,TRUE,3
chr11,63920351,63920462,chr11:63920351-63920462,63920410,48,21.41544,5.30597,19.37231,NHA_ATAC_S3.filtered.BAM_peak_41762,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.03042464427912,TRUE,4
chr11,64181592,64181852,chr11:64181592-64181852,64181745,664,530.2536,15.53903,525.88031,NHA_ATAC_S3.filtered.BAM_peak_41823,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28.0875409125278,TRUE,4
chr11,65150414,65151113,chr11:65150414-65151113,65150863,450,478.89917,28.17682,474.74509,NHA_ATAC_S3.filtered.BAM_peak_42019,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,19.0352310401167,TRUE,3
chr11,65416432,65416629,chr11:65416432-65416629,65416505,476,312.47226,10.88424,309.00992,NHA_ATAC_S3.filtered.BAM_peak_42069,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.1350443891013,TRUE,4
chr11,65418681,65419290,chr11:65418681-65419290,65418855,278,89.81523,4.44232,87.30032,NHA_ATAC_S3.filtered.BAM_peak_42070,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.7595427314499,TRUE,4
chr11,65420025,65420260,chr11:65420025-65420260,65420131,284,84.83398,4.13912,82.34455,NHA_ATAC_S3.filtered.BAM_peak_42071,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,12.0133458119848,TRUE,3
chr11,65471436,65471692,chr11:65471436-65471692,65471562,250,182.65788,12.60905,179.72646,NHA_ATAC_S3.filtered.BAM_peak_42095,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10.5751283556204,TRUE,4
chr11,65471958,65472434,chr11:65471958-65472434,65472207,381,334.27924,18.24257,330.72833,NHA_ATAC_S3.filtered.BAM_peak_42096,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16.1164956139655,TRUE,2
chr11,65477155,65477947,chr11:65477155-65477947,65477632,375,265.50845,12.22704,262.23691,NHA_ATAC_S3.filtered.BAM_peak_42097,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15.8626925334306,TRUE,4
chr11,65479330,65479444,chr11:65479330-65479444,65479390,87,18.09854,2.94398,16.09686,NHA_ATAC_S3.filtered.BAM_peak_42098,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.68014466775591,TRUE,3
chr11,65479552,65479758,chr11:65479552-65479758,65479656,247,137.80943,8.28582,135.06956,NHA_ATAC_S3.filtered.BAM_peak_42099,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10.448226815353,TRUE,3
chr11,65481576,65481864,chr11:65481576-65481864,65481750,390,276.64322,12.28788,273.3262,NHA_ATAC_S3.filtered.BAM_peak_42100,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16.4972002347678,TRUE,4
chr11,65491764,65492418,chr11:65491764-65492418,65491986,419,162.58315,5.40191,159.73663,NHA_ATAC_S3.filtered.BAM_peak_42105,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17.7239151240198,TRUE,3
chr11,65492708,65492827,chr11:65492708-65492827,65492754,222,43.61768,2.97761,41.37657,NHA_ATAC_S3.filtered.BAM_peak_42106,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,9.39071397979093,TRUE,2
chr11,65510854,65511079,chr11:65510854-65511079,65510992,277,97.27787,4.8139,94.72542,NHA_ATAC_S3.filtered.BAM_peak_42115,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,11.7172422180274,TRUE,2
chr11,65817987,65818479,chr11:65817987-65818479,65818357,297,395.81308,47.24535,392.00919,NHA_ATAC_S3.filtered.BAM_peak_42176,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.5632524864771,TRUE,4
chr11,73779184,73779313,chr11:73779184-73779313,73779257,117,62.66831,7.42459,60.30134,NHA_ATAC_S3.filtered.BAM_peak_43400,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.94916007043035,TRUE,3
chr11,73779406,73779901,chr11:73779406-73779901,73779586,515,578.32751,32.4314,573.75085,NHA_ATAC_S3.filtered.BAM_peak_43401,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21.7847644125781,TRUE,4
chr11,74672501,74673617,chr11:74672501-74673617,74673481,341,315.00275,20.13228,311.53021,NHA_ATAC_S3.filtered.BAM_peak_43525,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,14.4244750770662,TRUE,3
chr11,74682410,74682598,chr11:74682410-74682598,74682495,113,79.60379,10.98107,77.14161,NHA_ATAC_S3.filtered.BAM_peak_43526,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4.77995801674043,TRUE,2
chr11,75022975,75023204,chr11:75022975-75023204,75023105,299,423.86972,55.73745,419.94916,NHA_ATAC_S3.filtered.BAM_peak_43581,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,12.647853513322,TRUE,2
chr11,75554285,75554708,chr11:75554285-75554708,75554397,72,34.0885,6.03234,31.92169,NHA_ATAC_S3.filtered.BAM_peak_43692,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.04563696641868,TRUE,4
chr11,75558065,75558432,chr11:75558065-75558432,75558325,263,168.01804,10.15386,165.14841,NHA_ATAC_S3.filtered.BAM_peak_43693,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.1250350301127,TRUE,2
chr11,76234506,76234646,chr11:76234506-76234646,76234561,99,37.66191,4.92046,35.46507,NHA_ATAC_S3.filtered.BAM_peak_43792,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4.18775082882568,TRUE,2
